,idx
995,4032
996,4033
997,4034
998,4035
999,4037
1000,4038
1001,4048
1002,4057
1003,4058
1004,4061
1005,4064
1006,4068
1007,4069
1008,4076
1009,4088
1010,4097
1011,4098
1012,4101
1013,4109
1014,4120
1015,4121
1016,4124
1017,4125
1018,4130
1019,4133
1020,4139
1021,4141
1022,4152
1023,4153
1024,4154
1025,4156
1026,4172
1027,4175
1028,4185
1029,4192
1030,4197
1031,4200
1032,4201
1033,4202
1034,4203
1035,4210
1036,4211
1037,4215
1038,4221
1039,4224
1040,4233
1041,4234
1042,4240
1043,4242
1044,4254
1045,4256
1046,4264
1047,4274
1048,4276
1049,4280
1050,4281
1051,4298
1052,4299
1053,4306
1054,4330
1055,4333
1056,4334
1057,4337
1058,4338
1059,4339
1060,4340
1061,4346
1062,4351
1063,4360
1064,4361
1065,4366
1066,4374
1067,4377
1068,4380
1069,4382
1070,4387
1071,4388
1072,4391
1073,4392
1074,4401
1075,4402
1076,4403
1077,4405
1078,4411
1079,4433
1080,4448
1081,4476
1082,4477
1083,4481
1084,4482
1085,4497
1086,4508
1087,4520
1088,4521
1089,4523
1090,4528
1091,4529
1092,4532
1093,4533
1094,4534
1095,4536
1096,4537
1097,4538
1098,4543
1099,4544
1100,4545
1101,4546
1102,4547
1103,4548
1104,4549
1105,4550
1106,4551
1107,4552
1108,4554
1109,4558
1110,4575
1111,4576
1112,4580
1113,4581
1114,4582
1115,4583
1116,4584
1117,4585
1118,4586
1119,4587
1120,4588
1121,4589
1122,4590
1123,4606
1124,4611
1125,4612
1126,4613
1127,4614
1128,4619
1129,4635
1130,4638
1131,4646
1132,4651
1133,4652
1134,4653
1135,4659
1136,4661
1137,4662
1138,4664
1139,4680
1140,4710
1141,4711
1142,4712
1143,4729
1144,4733
1145,4740
1146,4742
1147,4744
1148,4745
1149,4746
1150,4747
1151,4748
1152,4749
1153,4750
1154,4751
1155,4754
1156,4757
1157,4778
1158,4779
1159,4780
1160,4781
1161,4782
1162,4783
1163,4784
1164,4800
1165,4803
1166,4805
1167,4808
1168,4809
1169,4810
1170,4811
1171,4816
1172,4819
1173,4820
1174,4822
1175,4823
1176,4824
1177,4825
1178,4831
1179,4835
1180,4836
1181,4838
1182,4839
1183,4840
1184,4841
1185,4842
1186,4843
1187,4844
1188,4845
1189,4849
1190,4853
1191,4869
1192,4870
1193,4873
1194,4874
1195,4877
1196,4878
1197,4879
1198,4884
1199,4888
1200,4889
1201,4890
1202,4896
1203,4900
1204,4901
1205,4902
1206,4904
1207,4906
1208,4912
1209,4914
1210,4917
1211,4918
1212,4922
1213,4925
1214,4927
1215,4934
1216,4937
1217,4938
1218,4939
1219,4943
1220,4947
1221,4948
1222,4949
1223,4950
1224,4952
1225,4953
1226,4954
1227,4956
1228,4959
1229,4960
1230,4963
1231,4964
1232,4965
1233,4966
1234,4969
1235,4970
1236,4971
1237,4973
1238,4974
1239,4975
1240,4976
1241,4977
1242,4990
1243,4992
1244,5000
1245,5003
1246,5007
1247,5009
1248,5010
1249,5020
1250,5025
1251,5026
1252,5031
1253,5032
1254,5033
1255,5042
1256,5047
1257,5049
1258,5050
1259,5052
1260,5053
1261,5057
1262,5059
1263,5067
1264,5071
1265,5073
1266,5074
1267,5091
1268,5092
1269,5094
1270,5095
1271,5107
1272,5108
1273,5109
1274,5110
1275,5120
1276,5124
1277,5130
1278,5131
1279,5138
1280,5139
1281,5142
1282,5150
1283,5155
1284,5156
1285,5157
1286,5158
1287,5160
1288,5161
1289,5163
1290,5168
1291,5169
1292,5177
1293,5178
1294,5179
1295,5181
1296,5182
1297,5186
1298,5187
1299,5189
1300,5190
1301,5191
1302,5192
1303,5193
1304,5203
1305,5205
1306,5208
1307,5214
1308,5219
1309,5220
1310,5223
1311,5226
1312,5232
1313,5234
1314,5235
1315,5236
1316,5240
1317,5241
1318,5242
1319,5253
1320,5258
1321,5260
1322,5261
1323,5262
1324,5263
1325,5265
1326,5266
1327,5267
1328,5269
1329,5271
1330,5273
1331,5274
1332,5279
1333,5283
1334,5287
1335,5295
1336,5325
1337,5326
1338,5327
1339,5330
1340,5331
1341,5332
1342,5333
1343,5334
1344,5337
1345,5341
1346,5353
1347,5355
1348,5356
1349,5359
1350,5377
1351,5378
1352,5379
1353,5380
1354,5381
1355,5382
1356,5384
1357,5385
1358,5386
1359,5392
1360,5394
1361,5401
1362,5402
1363,5403
1364,5405
1365,5409
1366,5410
1367,5412
1368,5418
1369,5419
1370,5420
1371,5430
1372,5432
1373,5437
1374,5438
1375,5439
1376,5440
1377,5441
1378,5442
1379,5444
1380,5449
1381,5452
1382,5455
1383,5456
1384,5464
1385,5465
1386,5467
1387,5470
1388,5474
1389,5477
1390,5479
1391,5480
1392,5484
1393,5486
1394,5487
1395,5488
1396,5495
1397,5496
1398,5502
1399,5503
1400,5509
1401,5517
1402,5518
1403,5523
1404,5524
1405,5527
1406,5532
1407,5533
1408,5534
1409,5535
1410,5536
1411,5540
1412,5541
1413,5547
1414,5549
1415,5551
1416,5553
1417,5554
1418,5562
1419,5569
1420,5571
1421,5574
1422,5576
1423,5580
1424,5581
1425,5585
1426,5586
1427,5589
1428,5590
1429,5594
1430,5596
1431,5601
1432,5602
1433,5603
1434,5604
1435,5605
1436,5606
1437,5608
1438,5609
1439,5610
1440,5611
1441,5615
1442,5618
1443,5620
1444,5621
1445,5624
1446,5625
1447,5627
1448,5628
1449,5630
1450,5633
1451,5641
1452,5642
1453,5643
1454,5644
1455,5645
1456,5646
1457,5648
1458,5651
1459,5655
1460,5657
1461,5659
1462,5664
1463,5665
1464,5666
1465,5667
1466,5669
1467,5673
1468,5674
1469,5681
1470,5682
1471,5687
1472,5691
1473,5693
1474,5694
1475,5695
1476,5698
1477,5707
1478,5709
1479,5710
1480,5712
1481,5714
1482,5723
1483,5725
1484,5728
1485,5729
1486,5730
1487,5736
1488,5737
1489,5739
1490,5743
1491,5747
1492,5762
1493,5764
1494,5783
1495,5786
1496,5787
1497,5788
1498,5790
1499,5791
1500,5801
1501,5811
1502,5817
1503,5822
1504,5826
1505,5829
1506,5834
1507,5840
1508,5860
1509,5862
1510,5865
1511,5868
1512,5875
1513,5876
1514,5878
1515,5885
1516,5886
1517,5892
1518,5893
1519,5895
1520,5899
1521,5901
1522,5902
1523,5903
1524,5911
1525,5913
1526,5920
1527,5921
1528,5922
1529,5923
1530,5926
1531,5930
1532,5932
1533,5933
1534,5937
1535,5939
1536,5940
1537,5941
1538,5944
1539,5946
1540,5947
1541,5951
1542,5952
1543,5953
1544,5954
1545,5955
1546,5960
1547,5961
1548,5962
1549,5963
1550,5965
1551,5967
1552,5968
1553,5969
1554,5970
1555,5972
1556,5985
1557,5990
1558,6001
1559,6007
1560,6011
1561,6020
1562,6027
1563,6034
1564,6035
1565,6036
1566,6037
1567,6038
1568,6048
1569,6049
1570,6050
1571,6056
1572,6058
1573,6062
1574,6063
1575,6064
1576,6069
1577,6071
1578,6072
1579,6077
1580,6084
1581,6085
1582,6087
1583,6092
1584,6093
1585,6095
1586,6096
1587,6097
1588,6098
1589,6100
1590,6103
1591,6105
1592,6106
1593,6107
1594,6108
1595,6113
1596,6114
1597,6117
1598,6118
1599,6119
1600,6120
1601,6121
1602,6131
1603,6149
1604,6151
1605,6155
1606,6159
1607,6163
1608,6164
1609,6166
1610,6167
1611,6170
1612,6171
1613,6172
1614,6181
1615,6187
1616,6189
1617,6190
1618,6192
1619,6194
1620,6195
1621,6201
1622,6203
1623,6204
1624,6205
1625,6207
1626,6208
1627,6211
1628,6213
1629,6214
1630,6215
1631,6216
1632,6217
1633,6218
1634,6249
1635,6258
1636,6263
1637,6267
1638,6269
1639,6270
1640,6276
1641,6277
1642,6278
1643,6279
1644,6280
1645,6281
1646,6282
1647,6283
1648,6284
1649,6285
1650,6286
1651,6294
1652,6301
1653,6314
1654,6315
1655,6322
1656,6324
1657,6327
1658,6330
1659,6331
1660,6332
1661,6334
1662,6335
1663,6337
1664,6346
1665,6347
1666,6349
1667,6375
1668,6376
1669,6377
1670,6378
1671,6379
1672,6380
1673,6381
1674,6382
1675,6383
1676,6384
1677,6385
1678,6386
1679,6387
1680,6388
1681,6389
1682,6395
1683,6400
1684,6401
1685,6408
1686,6412
1687,6413
1688,6414
1689,6427
1690,6428
1691,6429
1692,6431
1693,6432
1694,6433
1695,6434
1696,6435
1697,6436
1698,6437
1699,6438
1700,6440
1701,6441
1702,6458
1703,6460
1704,6461
1705,6467
1706,6475
1707,6483
1708,6487
1709,6497
1710,6504
1711,6506
1712,6507
1713,6515
1714,6516
1715,6517
1716,6520
1717,6521
1718,6523
1719,6529
1720,6530
1721,6531
1722,6542
1723,6543
1724,6546
1725,6552
1726,6553
1727,6568
1728,6569
1729,6578
1730,6584
1731,6585
1732,6588
1733,6592
1734,6599
1735,6600
1736,6601
1737,6602
1738,6605
1739,6606
1740,6609
1741,6612
1742,6624
1743,6630
1744,6637
1745,6644
1746,6651
1747,6653
1748,6654
1749,6657
1750,6660
1751,6663
1752,6664
1753,6665
1754,6666
1755,6667
1756,6674
1757,6675
1758,6684
1759,6686
1760,6689
1761,6690
1762,6691
1763,6692
1764,6693
1765,6696
1766,6704
1767,6709
1768,6715
1769,6722
1770,6723
1771,6733
1772,6734
1773,6739
1774,6742
1775,6748
1776,6750
1777,6758
1778,6763
1779,6778
1780,6782
1781,6791
1782,6792
1783,6793
1784,6794
1785,6795
1786,6796
1787,6809
1788,6814
1789,6816
1790,6827
1791,6828
1792,6831
1793,6836
1794,6840
1795,6841
1796,6845
1797,6848
1798,6849
1799,6854
1800,6855
1801,6864
1802,6869
1803,6881
1804,6883
1805,6884
1806,6885
1807,6886
1808,6889
1809,6890
1810,6891
1811,6902
1812,6908
1813,6911
1814,6914
1815,6920
1816,6922
1817,6923
1818,6927
1819,6932
1820,6935
1821,6940
1822,6941
1823,6942
1824,6943
1825,6944
1826,6955
1827,6956
1828,6973
1829,6974
1830,6975
1831,6976
1832,6977
1833,6978
1834,6979
1835,6981
1836,6995
1837,7003
1838,7007
1839,7010
1840,7012
1841,7013
1842,7015
1843,7018
1844,7025
1845,7040
1846,7052
1847,7058
1848,7059
1849,7060
1850,7061
1851,7063
1852,7064
1853,7073
1854,7074
1855,7075
1856,7087
1857,7088
1858,7089
1859,7090
1860,7091
1861,7104
1862,7106
1863,7120
1864,7128
1865,7130
1866,7131
1867,7132
1868,7133
1869,7134
1870,7136
1871,7138
1872,7139
1873,7140
1874,7141
1875,7142
1876,7143
1877,7146
1878,7147
1879,7148
1880,7149
1881,7151
1882,7152
1883,7153
1884,7159
1885,7160
1886,7162
1887,7163
1888,7164
1889,7165
1890,7167
1891,7168
1892,7169
1893,7170
1894,7171
1895,7172
1896,7173
1897,7174
1898,7175
1899,7176
1900,7177
1901,7178
1902,7181
1903,7182
1904,7184
1905,7185
1906,7186
1907,7192
1908,7193
1909,7195
1910,7197
1911,7198
1912,7200
1913,7203
1914,7204
1915,7212
1916,7225
1917,7228
1918,7233
1919,7235
1920,7250
1921,7252
1922,7253
1923,7254
1924,7255
1925,7256
1926,7257
1927,7258
1928,7260
1929,7266
1930,7268
1931,7269
1932,7274
1933,7275
1934,7276
1935,7277
1936,7278
1937,7282
1938,7286
1939,7287
1940,7301
1941,7302
1942,7305
1943,7317
1944,7318
1945,7319
1946,7320
1947,7331
1948,7334
1949,7336
1950,7343
1951,7358
1952,7371
1953,7381
1954,7384
1955,7385
1956,7402
1957,7409
1958,7410
1959,7413
1960,7414
1961,7416
1962,7421
1963,7426
1964,7427
1965,7429
1966,7441
1967,7444
1968,7447
1969,7458
1970,7460
1971,7487
1972,7490
1973,7503
1974,7538
1975,7555
1976,7559
1977,7560
1978,7561
1979,7565
1980,7567
1981,7568
1982,7571
1983,7604
1984,7617
1985,7618
1986,7619
1987,7626
1988,7627
1989,7628
1990,7669
1991,7670
1992,7671
1993,7672
1994,7685
1995,7686
1996,7690
1997,7693
1998,7729
1999,7732
2000,7740
2001,7769
2002,7780
2003,7789
2004,7800
