,idx
411,1825
412,1827
413,1828
414,1829
415,1831
416,1832
417,1833
418,1834
419,1835
420,1836
421,1837
422,1838
423,1839
424,1841
425,1842
426,1845
427,1850
428,1851
429,1862
430,1865
431,1867
432,1868
433,1871
434,1872
435,1873
436,1883
437,1885
438,1890
439,1903
440,1910
441,1911
442,1912
443,1915
444,1918
445,1921
446,1931
447,1934
448,1935
449,1944
450,1945
451,1951
452,1952
453,1985
454,1986
455,1987
456,1990
457,2000
458,2007
459,2022
460,2024
461,2025
462,2026
463,2028
464,2035
465,2047
466,2050
467,2059
468,2062
469,2064
470,2065
471,2070
472,2071
473,2072
474,2073
475,2074
476,2075
477,2077
478,2078
479,2081
480,2092
481,2093
482,2094
483,2101
484,2105
485,2110
486,2111
487,2116
488,2117
489,2122
490,2125
491,2132
492,2137
493,2142
494,2146
495,2153
496,2159
497,2174
498,2177
499,2181
500,2195
501,2199
502,2201
503,2206
504,2212
505,2214
506,2220
507,2221
508,2231
509,2237
510,2244
511,2254
512,2263
513,2264
514,2268
515,2271
516,2274
517,2275
518,2278
519,2286
520,2293
521,2296
522,2305
523,2311
524,2315
525,2325
526,2327
527,2328
528,2329
529,2338
530,2357
531,2360
532,2365
533,2366
534,2367
535,2370
536,2373
537,2375
538,2376
539,2378
540,2382
541,2386
542,2390
543,2391
544,2393
545,2397
546,2398
547,2406
548,2411
549,2412
550,2413
551,2416
552,2417
553,2418
554,2430
555,2432
556,2445
557,2449
558,2485
559,2491
560,2493
561,2508
562,2515
563,2519
564,2522
565,2531
566,2532
567,2540
568,2541
569,2546
570,2551
571,2554
572,2556
573,2561
574,2563
575,2574
576,2580
577,2582
578,2583
579,2584
580,2585
581,2586
582,2587
583,2589
584,2590
585,2591
586,2592
587,2599
588,2600
589,2601
590,2603
591,2606
592,2607
593,2608
594,2609
595,2612
596,2618
597,2619
598,2624
599,2631
600,2634
601,2635
602,2639
603,2640
604,2641
605,2643
606,2645
607,2646
608,2655
609,2658
610,2662
611,2665
612,2673
613,2676
614,2686
615,2717
616,2721
617,2729
618,2758
619,2760
620,2762
621,2767
622,2768
623,2771
624,2773
625,2775
626,2776
627,2783
628,2784
629,2790
630,2791
631,2792
632,2793
633,2794
634,2795
635,2797
636,2798
637,2799
638,2800
639,2801
640,2806
641,2813
642,2814
643,2815
644,2816
645,2817
646,2818
647,2839
648,2849
649,2853
650,2869
651,2870
652,2881
653,2883
654,2890
655,2898
656,2905
657,2906
658,2907
659,2909
660,2913
661,2918
662,2922
663,2929
664,2937
665,2951
666,2957
667,2964
668,2965
669,2981
670,2993
671,3000
672,3003
673,3011
674,3021
675,3028
676,3029
677,3031
678,3033
679,3034
680,3035
681,3036
682,3037
683,3038
684,3039
685,3040
686,3045
687,3046
688,3047
689,3048
690,3053
691,3056
692,3061
693,3068
694,3069
695,3070
696,3074
697,3084
698,3087
699,3101
700,3102
701,3103
702,3105
703,3113
704,3114
705,3115
706,3141
707,3177
708,3180
709,3182
710,3183
711,3185
712,3187
713,3193
714,3194
715,3196
716,3197
717,3198
718,3201
719,3204
720,3205
721,3206
722,3208
723,3215
724,3221
725,3222
726,3224
727,3229
728,3237
729,3244
730,3245
731,3249
732,3253
733,3256
734,3259
735,3284
736,3285
737,3286
738,3293
739,3302
740,3311
741,3312
742,3313
743,3314
744,3315
745,3316
746,3317
747,3318
748,3319
749,3320
750,3324
751,3329
752,3331
753,3335
754,3351
755,3357
756,3358
757,3359
758,3365
759,3366
760,3379
761,3386
762,3389
763,3400
764,3413
765,3417
766,3426
767,3427
768,3434
769,3435
770,3436
771,3440
772,3442
773,3446
774,3447
775,3448
776,3449
777,3450
778,3451
779,3452
780,3454
781,3455
782,3460
783,3462
784,3466
785,3468
786,3469
787,3473
788,3476
789,3477
790,3479
791,3488
792,3495
793,3503
794,3506
795,3507
796,3510
797,3515
798,3516
799,3517
800,3518
801,3519
802,3524
803,3531
804,3536
805,3537
806,3546
807,3548
808,3554
809,3555
810,3556
811,3557
812,3560
813,3563
814,3570
815,3573
816,3577
817,3587
818,3589
819,3601
820,3612
821,3615
822,3624
823,3627
824,3628
825,3631
826,3633
827,3634
828,3636
829,3638
830,3644
831,3649
832,3650
833,3651
834,3652
835,3653
836,3654
837,3655
838,3656
839,3657
840,3659
841,3662
842,3664
843,3669
844,3670
845,3674
846,3678
847,3683
848,3687
849,3689
850,3691
851,3703
852,3709
853,3714
854,3723
855,3728
856,3729
857,3732
858,3733
859,3734
860,3736
861,3746
862,3749
863,3750
864,3751
865,3752
866,3753
867,3755
868,3759
869,3760
870,3761
871,3764
872,3775
873,3778
874,3779
875,3786
876,3794
877,3805
878,3811
879,3812
880,3820
881,3821
882,3822
883,3825
884,3826
885,3831
886,3832
887,3833
888,3840
889,3841
890,3845
891,3851
892,3853
893,3854
894,3858
895,3870
896,3871
897,3877
898,3878
899,3882
900,3884
901,3886
902,3888
903,3892
904,3895
905,3896
906,3897
907,3900
908,3901
909,3905
910,3910
911,3912
912,3916
913,3917
914,3918
915,3922
916,3925
917,3934
918,3936
919,3937
920,3939
921,3955
922,3957
923,3960
924,3961
925,3962
926,3965
927,3966
928,3968
929,3972
930,3973
931,3989
932,4005
933,4011
934,4023
935,4029
936,4031
937,4039
938,4040
939,4042
940,4044
941,4048
942,4049
943,4052
944,4055
945,4059
946,4062
947,4063
948,4065
949,4067
950,4070
951,4071
952,4077
953,4078
954,4079
955,4082
956,4084
957,4085
958,4089
959,4097
960,4100
961,4103
962,4110
963,4112
964,4116
965,4118
966,4119
967,4120
968,4123
969,4126
970,4127
971,4128
972,4130
973,4134
974,4137
975,4138
976,4140
977,4142
978,4149
979,4152
980,4153
981,4154
982,4156
983,4157
984,4158
985,4163
986,4168
987,4170
988,4173
989,4174
990,4175
991,4182
992,4184
993,4185
994,4189
995,4190
996,4191
997,4194
998,4198
999,4204
1000,4205
1001,4209
1002,4210
1003,4213
1004,4214
1005,4216
1006,4217
1007,4220
1008,4221
1009,4222
1010,4228
1011,4229
1012,4235
1013,4243
1014,4250
1015,4251
1016,4256
1017,4257
1018,4265
1019,4269
1020,4273
1021,4277
1022,4278
1023,4280
1024,4283
1025,4292
1026,4294
1027,4297
1028,4300
1029,4301
1030,4309
1031,4310
1032,4314
1033,4315
1034,4316
1035,4319
1036,4322
1037,4324
1038,4325
1039,4328
1040,4333
1041,4351
1042,4367
1043,4375
1044,4378
1045,4392
1046,4399
1047,4400
1048,4406
1049,4407
1050,4408
1051,4411
1052,4416
1053,4417
1054,4420
1055,4421
1056,4422
1057,4423
1058,4424
1059,4425
1060,4426
1061,4427
1062,4428
1063,4429
1064,4430
1065,4431
1066,4478
1067,4483
1068,4484
1069,4485
1070,4486
1071,4488
1072,4491
1073,4492
1074,4497
1075,4506
1076,4507
1077,4508
1078,4509
1079,4515
1080,4536
1081,4537
1082,4540
1083,4553
1084,4556
1085,4580
1086,4581
1087,4582
1088,4598
1089,4606
1090,4611
1091,4612
1092,4613
1093,4614
1094,4646
1095,4647
1096,4648
1097,4649
1098,4650
1099,4653
1100,4654
1101,4655
1102,4656
1103,4657
1104,4658
1105,4659
1106,4660
1107,4662
1108,4688
1109,4690
1110,4694
1111,4700
1112,4712
1113,4713
1114,4714
1115,4730
1116,4738
1117,4739
1118,4741
1119,4745
1120,4754
1121,4771
1122,4787
1123,4788
1124,4806
1125,4814
1126,4816
1127,4831
1128,4837
1129,4854
1130,4856
1131,4865
1132,4879
1133,4886
1134,4888
1135,4898
1136,4900
1137,4902
1138,4904
1139,4906
1140,4910
1141,4911
1142,4913
1143,4916
1144,4924
1145,4930
1146,4933
1147,4936
1148,4937
1149,4938
1150,4948
1151,4950
1152,4952
1153,4953
1154,4954
1155,4959
1156,4960
1157,4963
1158,4967
1159,4969
1160,4993
1161,5037
1162,5047
1163,5053
1164,5059
1165,5063
1166,5064
1167,5065
1168,5066
1169,5069
1170,5070
1171,5075
1172,5076
1173,5077
1174,5078
1175,5079
1176,5080
1177,5081
1178,5086
1179,5087
1180,5088
1181,5089
1182,5090
1183,5114
1184,5119
1185,5124
1186,5146
1187,5157
1188,5158
1189,5162
1190,5164
1191,5169
1192,5177
1193,5178
1194,5187
1195,5199
1196,5203
1197,5214
1198,5216
1199,5217
1200,5220
1201,5226
1202,5234
1203,5235
1204,5240
1205,5246
1206,5263
1207,5269
1208,5271
1209,5273
1210,5274
1211,5283
1212,5291
1213,5328
1214,5331
1215,5332
1216,5334
1217,5335
1218,5336
1219,5338
1220,5349
1221,5353
1222,5354
1223,5355
1224,5356
1225,5359
1226,5360
1227,5361
1228,5367
1229,5369
1230,5370
1231,5372
1232,5374
1233,5375
1234,5382
1235,5384
1236,5385
1237,5387
1238,5388
1239,5394
1240,5396
1241,5397
1242,5405
1243,5417
1244,5421
1245,5423
1246,5444
1247,5451
1248,5455
1249,5459
1250,5465
1251,5470
1252,5475
1253,5482
1254,5483
1255,5499
1256,5502
1257,5503
1258,5504
1259,5524
1260,5527
1261,5529
1262,5563
1263,5575
1264,5581
1265,5588
1266,5592
1267,5614
1268,5620
1269,5621
1270,5656
1271,5658
1272,5711
1273,5712
1274,5716
1275,5728
1276,5737
1277,5739
1278,5743
1279,5776
1280,5785
1281,5790
1282,5791
1283,5803
1284,5804
1285,5823
1286,5829
1287,5834
1288,5844
1289,5854
1290,5878
1291,5894
1292,5895
1293,5903
1294,5904
1295,5920
1296,5921
1297,5922
1298,5923
1299,5926
1300,5940
1301,5953
1302,5970
1303,5972
1304,5977
1305,5982
1306,5984
1307,5993
1308,6002
1309,6025
1310,6051
1311,6052
1312,6085
1313,6098
1314,6100
1315,6158
1316,6161
1317,6165
1318,6168
1319,6169
1320,6181
1321,6186
1322,6194
1323,6213
1324,6216
1325,6217
1326,6218
1327,6220
1328,6257
1329,6322
1330,6324
1331,6329
1332,6337
1333,6346
1334,6350
1335,6351
1336,6352
1337,6353
1338,6354
1339,6355
1340,6356
1341,6357
1342,6358
1343,6359
1344,6360
1345,6364
1346,6386
1347,6400
1348,6401
1349,6405
1350,6409
1351,6419
1352,6438
1353,6486
1354,6492
1355,6493
1356,6494
1357,6495
1358,6498
1359,6499
1360,6500
1361,6519
1362,6524
1363,6525
1364,6532
1365,6533
1366,6534
1367,6588
1368,6589
1369,6592
1370,6630
1371,6637
1372,6647
1373,6648
1374,6653
1375,6657
1376,6660
1377,6682
1378,6684
1379,6689
1380,6722
1381,6723
1382,6728
1383,6729
1384,6746
1385,6761
1386,6766
1387,6780
1388,6784
1389,6787
1390,6796
1391,6809
1392,6816
1393,6829
1394,6848
1395,6849
1396,6855
1397,6869
1398,6871
1399,6877
1400,6902
1401,6913
1402,6914
1403,6935
1404,6938
1405,6953
1406,6954
1407,6984
1408,6985
1409,6990
1410,6992
1411,6993
1412,6994
1413,7009
1414,7019
1415,7023
1416,7087
1417,7088
1418,7089
1419,7090
1420,7091
1421,7107
1422,7122
1423,7124
1424,7125
1425,7126
1426,7166
1427,7197
1428,7228
1429,7229
1430,7230
1431,7231
1432,7232
1433,7233
1434,7234
1435,7262
1436,7263
1437,7265
1438,7270
1439,7285
1440,7321
1441,7322
1442,7323
1443,7333
1444,7342
1445,7362
1446,7372
1447,7373
1448,7374
1449,7386
1450,7415
1451,7439
1452,7443
1453,7447
1454,7455
1455,7480
1456,7488
1457,7489
1458,7500
1459,7502
1460,7504
1461,7563
1462,7585
1463,7586
1464,7624
1465,7671
1466,7672
1467,7680
1468,7693
1469,7707
1470,7710
1471,7712
1472,7713
1473,7714
1474,7725
1475,7746
1476,7747
1477,7748
1478,7772
1479,7773
1480,7780
1481,7782
1482,7783
1483,7790
1484,7797
1485,7798
1486,7803
1487,7804
1488,7812
1489,7821
1490,7822
1491,7825
1492,7826
1493,7849
1494,7851
