,idx
810,4459
811,4460
812,4461
813,4462
814,4463
815,4464
816,4465
817,4466
818,4467
819,4474
820,4475
821,4486
822,4490
823,4522
824,4525
825,4530
826,4535
827,4539
828,4541
829,4551
830,4576
831,4596
832,4599
833,4604
834,4607
835,4608
836,4609
837,4610
838,4615
839,4618
840,4622
841,4623
842,4624
843,4626
844,4627
845,4628
846,4629
847,4630
848,4631
849,4633
850,4634
851,4674
852,4676
853,4679
854,4685
855,4709
856,4715
857,4725
858,4726
859,4731
860,4756
861,4768
862,4777
863,4801
864,4802
865,4807
866,4808
867,4828
868,4829
869,4833
870,4834
871,4837
872,4847
873,4848
874,4849
875,4852
876,4858
877,4881
878,4882
879,4883
880,4896
881,4925
882,4931
883,4949
884,4965
885,4966
886,4978
887,4982
888,4983
889,4988
890,4989
891,4990
892,4992
893,4993
894,5004
895,5006
896,5010
897,5011
898,5020
899,5022
900,5038
901,5039
902,5047
903,5049
904,5050
905,5052
906,5063
907,5065
908,5067
909,5071
910,5073
911,5074
912,5077
913,5079
914,5083
915,5084
916,5088
917,5089
918,5090
919,5091
920,5092
921,5095
922,5105
923,5106
924,5110
925,5113
926,5115
927,5116
928,5118
929,5122
930,5124
931,5130
932,5132
933,5134
934,5140
935,5141
936,5150
937,5151
938,5182
939,5187
940,5201
941,5205
942,5208
943,5213
944,5219
945,5224
946,5231
947,5255
948,5259
949,5260
950,5261
951,5262
952,5264
953,5270
954,5281
955,5284
956,5286
957,5287
958,5288
959,5315
960,5316
961,5317
962,5318
963,5321
964,5322
965,5360
966,5369
967,5370
968,5377
969,5378
970,5385
971,5390
972,5395
973,5396
974,5397
975,5401
976,5402
977,5403
978,5410
979,5412
980,5419
981,5437
982,5439
983,5440
984,5443
985,5449
986,5459
987,5463
988,5470
989,5480
990,5483
991,5498
992,5499
993,5504
994,5526
995,5529
996,5530
997,5535
998,5536
999,5537
1000,5550
1001,5555
1002,5557
1003,5558
1004,5559
1005,5564
1006,5569
1007,5579
1008,5587
1009,5590
1010,5603
1011,5604
1012,5611
1013,5615
1014,5616
1015,5617
1016,5619
1017,5626
1018,5650
1019,5664
1020,5669
1021,5673
1022,5686
1023,5689
1024,5691
1025,5692
1026,5699
1027,5702
1028,5709
1029,5712
1030,5722
1031,5747
1032,5754
1033,5760
1034,5766
1035,5772
1036,5773
1037,5778
1038,5781
1039,5783
1040,5791
1041,5811
1042,5818
1043,5828
1044,5830
1045,5831
1046,5843
1047,5846
1048,5850
1049,5852
1050,5853
1051,5863
1052,5870
1053,5875
1054,5876
1055,5886
1056,5892
1057,5893
1058,5898
1059,5908
1060,5909
1061,5919
1062,5924
1063,5942
1064,5944
1065,5946
1066,5947
1067,5949
1068,5951
1069,5952
1070,5959
1071,5977
1072,5982
1073,5984
1074,5990
1075,5991
1076,5993
1077,6001
1078,6011
1079,6015
1080,6018
1081,6020
1082,6027
1083,6033
1084,6042
1085,6057
1086,6067
1087,6070
1088,6071
1089,6077
1090,6083
1091,6092
1092,6105
1093,6106
1094,6107
1095,6108
1096,6117
1097,6164
1098,6166
1099,6167
1100,6173
1101,6177
1102,6178
1103,6185
1104,6188
1105,6192
1106,6193
1107,6194
1108,6196
1109,6211
1110,6219
1111,6222
1112,6225
1113,6256
1114,6259
1115,6260
1116,6282
1117,6283
1118,6302
1119,6303
1120,6304
1121,6309
1122,6326
1123,6330
1124,6331
1125,6332
1126,6339
1127,6363
1128,6366
1129,6404
1130,6407
1131,6412
1132,6415
1133,6417
1134,6418
1135,6420
1136,6421
1137,6459
1138,6461
1139,6467
1140,6472
1141,6483
1142,6493
1143,6494
1144,6495
1145,6497
1146,6500
1147,6520
1148,6523
1149,6529
1150,6530
1151,6531
1152,6533
1153,6534
1154,6541
1155,6542
1156,6545
1157,6546
1158,6550
1159,6554
1160,6555
1161,6568
1162,6574
1163,6575
1164,6576
1165,6577
1166,6580
1167,6589
1168,6612
1169,6621
1170,6624
1171,6630
1172,6644
1173,6645
1174,6646
1175,6662
1176,6677
1177,6678
1178,6686
1179,6690
1180,6718
1181,6733
1182,6734
1183,6739
1184,6742
1185,6743
1186,6744
1187,6745
1188,6746
1189,6747
1190,6755
1191,6760
1192,6763
1193,6777
1194,6782
1195,6791
1196,6792
1197,6793
1198,6794
1199,6802
1200,6803
1201,6811
1202,6819
1203,6820
1204,6821
1205,6827
1206,6831
1207,6832
1208,6833
1209,6834
1210,6840
1211,6841
1212,6845
1213,6848
1214,6849
1215,6850
1216,6855
1217,6856
1218,6858
1219,6861
1220,6862
1221,6883
1222,6886
1223,6899
1224,6901
1225,6940
1226,6941
1227,6969
1228,6995
1229,6998
1230,7013
1231,7015
1232,7018
1233,7021
1234,7025
1235,7030
1236,7031
1237,7032
1238,7041
1239,7042
1240,7043
1241,7058
1242,7060
1243,7061
1244,7063
1245,7064
1246,7073
1247,7109
1248,7110
1249,7111
1250,7115
1251,7120
1252,7130
1253,7131
1254,7132
1255,7133
1256,7134
1257,7138
1258,7139
1259,7140
1260,7141
1261,7142
1262,7146
1263,7147
1264,7148
1265,7149
1266,7150
1267,7151
1268,7152
1269,7153
1270,7154
1271,7155
1272,7159
1273,7160
1274,7161
1275,7162
1276,7163
1277,7164
1278,7165
1279,7167
1280,7168
1281,7169
1282,7170
1283,7171
1284,7172
1285,7173
1286,7174
1287,7175
1288,7176
1289,7177
1290,7178
1291,7179
1292,7180
1293,7181
1294,7182
1295,7192
1296,7198
1297,7202
1298,7213
1299,7216
1300,7226
1301,7246
1302,7247
1303,7250
1304,7255
1305,7256
1306,7259
1307,7284
1308,7285
1309,7288
1310,7301
1311,7302
1312,7331
1313,7336
1314,7354
1315,7362
1316,7366
1317,7371
1318,7384
1319,7385
1320,7390
1321,7391
1322,7392
1323,7393
1324,7394
1325,7395
1326,7396
1327,7403
1328,7404
1329,7406
1330,7407
1331,7411
1332,7412
1333,7413
1334,7414
1335,7415
1336,7418
1337,7419
1338,7420
1339,7424
1340,7431
1341,7432
1342,7446
1343,7487
1344,7496
1345,7497
1346,7498
1347,7507
1348,7508
1349,7509
1350,7513
1351,7514
1352,7515
1353,7516
1354,7517
1355,7518
1356,7519
1357,7520
1358,7521
1359,7522
1360,7523
1361,7524
1362,7525
1363,7526
1364,7527
1365,7528
1366,7529
1367,7530
1368,7531
1369,7532
1370,7533
1371,7535
1372,7548
1373,7549
1374,7550
1375,7551
1376,7552
1377,7561
1378,7562
1379,7568
1380,7569
1381,7572
1382,7573
1383,7574
1384,7577
1385,7585
1386,7586
1387,7588
1388,7589
1389,7601
1390,7616
1391,7630
1392,7631
1393,7639
1394,7642
1395,7644
1396,7646
1397,7652
1398,7657
1399,7660
1400,7664
1401,7680
1402,7687
1403,7690
1404,7711
1405,7719
1406,7720
1407,7726
1408,7727
1409,7746
1410,7747
1411,7748
1412,7772
1413,7773
1414,7774
1415,7775
1416,7778
1417,7789
1418,7792
1419,7793
1420,7797
1421,7798
1422,7802
1423,7803
1424,7804
1425,7807
1426,7808
1427,7812
1428,7855
